GenderCode,Age,Tenure,Target_Performance,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,PayZone_Zone B,PayZone_Zone C
1,51,323,2,1,0,0,0,0,1,0,0,0,0,1
1,71,1528,2,0,0,1,0,0,1,0,0,0,1,0
1,77,1023,2,0,1,0,0,0,1,0,0,0,0,0
1,51,359,2,0,0,1,0,0,1,0,0,0,1,0
0,54,277,2,0,1,0,0,0,1,0,0,0,1,0
0,63,25,2,0,0,0,0,0,1,0,0,0,0,1
1,28,2707,2,0,1,0,0,0,1,0,0,0,1,0
1,44,1775,2,0,1,0,0,0,1,0,0,0,0,1
1,32,67,2,0,1,0,0,0,1,0,0,0,0,1
1,71,20,2,0,0,1,0,0,1,0,0,0,0,0
1,76,1369,2,0,0,1,0,0,1,0,0,0,0,1
0,79,500,2,1,0,0,0,0,1,0,0,0,0,1
0,52,543,2,0,0,0,1,0,1,0,0,0,1,0
1,43,1732,2,0,1,0,0,0,1,0,0,0,1,0
1,26,163,2,0,1,0,0,0,1,0,0,0,1,0
1,31,120,2,1,0,0,0,0,1,0,0,0,0,1
1,63,49,2,0,0,0,0,0,1,0,0,0,0,1
1,47,1573,2,0,1,0,0,0,1,0,0,0,1,0
0,52,1973,2,0,0,0,1,0,1,0,0,0,1,0
1,44,1994,2,0,0,1,0,0,1,0,0,0,0,0
1,68,1932,2,0,1,0,0,0,1,0,0,0,0,0
1,35,381,2,0,1,0,0,0,1,0,0,0,0,1
1,44,2336,2,0,0,0,0,0,1,0,0,0,0,1
0,37,407,2,0,0,0,1,0,1,0,0,0,1,0
0,27,1857,2,0,0,0,1,0,1,0,0,0,0,1
1,65,1553,2,0,1,0,0,0,1,0,0,0,0,0
1,33,622,2,0,1,0,0,0,1,0,0,0,1,0
1,67,1433,2,1,0,0,0,0,1,0,0,0,1,0
1,75,2605,2,0,0,1,0,0,1,0,0,0,0,0
0,60,2309,2,0,1,0,0,0,1,0,0,0,1,0
0,47,308,2,0,0,0,1,0,1,0,0,0,0,0
1,81,2317,2,0,1,0,0,0,1,0,0,0,0,1
1,51,309,2,0,0,1,0,0,1,0,0,0,1,0
1,54,1126,2,0,1,0,0,0,1,0,0,0,0,0
0,62,479,2,0,0,0,1,0,1,0,0,0,0,1
0,52,947,2,0,1,0,0,0,1,0,0,0,0,1
1,73,837,2,0,0,0,0,0,1,0,0,0,0,1
1,29,1395,2,0,1,0,0,0,1,0,0,0,0,0
1,39,139,2,1,0,0,0,0,1,0,0,0,0,1
0,70,320,2,0,0,1,0,0,1,0,0,0,0,0
0,26,2267,2,0,0,1,0,0,1,0,0,0,0,0
0,75,1560,2,0,0,0,0,0,0,1,0,0,1,0
1,43,1029,2,0,0,0,1,0,0,1,0,0,1,0
1,62,1481,2,0,1,0,0,0,0,1,0,0,1,0
1,62,1394,2,0,0,0,1,0,0,1,0,0,1,0
0,49,1407,2,0,0,1,0,0,0,1,0,0,0,1
1,41,1676,2,0,0,0,1,0,0,1,0,0,0,0
0,27,2428,2,0,1,0,0,0,0,1,0,0,0,1
0,58,2566,2,0,0,0,0,0,0,1,0,0,0,0
0,64,267,2,0,0,0,1,0,0,0,0,0,1,0
1,65,1420,2,0,0,1,0,0,1,0,0,0,0,1
0,54,1539,2,0,0,1,0,0,0,1,0,0,0,1
0,44,847,2,1,0,0,0,0,0,1,0,0,1,0
1,65,395,2,0,0,0,1,0,0,1,0,0,1,0
1,41,565,2,1,0,0,0,0,0,1,0,0,0,0
0,64,2438,2,0,0,0,1,0,0,0,0,0,0,0
1,84,950,2,0,1,0,0,0,0,0,1,0,1,0
1,41,2127,2,1,0,0,0,0,0,1,0,0,1,0
0,63,2305,2,0,0,0,1,0,0,1,0,0,0,1
0,28,447,2,0,0,1,0,0,0,1,0,0,1,0
0,50,2032,2,1,0,0,0,0,0,1,0,0,0,0
1,27,326,2,0,0,0,0,0,0,1,0,0,1,0
1,53,1713,2,0,1,0,0,0,0,1,0,0,1,0
1,67,281,2,1,0,0,0,0,0,1,0,0,0,1
1,68,1003,2,0,0,1,0,0,0,1,0,0,1,0
1,84,369,2,0,0,0,0,0,0,1,0,0,0,0
1,78,2046,2,1,0,0,0,0,0,1,0,0,0,0
1,79,537,2,0,0,0,0,0,0,1,0,0,0,1
1,37,646,2,0,1,0,0,0,0,1,0,0,0,1
1,68,1365,2,1,0,0,0,0,0,1,0,0,0,1
1,69,1849,2,0,0,0,1,0,0,1,0,0,1,0
1,55,518,2,0,0,0,1,0,0,1,0,0,0,0
0,26,935,2,0,1,0,0,0,0,1,0,0,1,0
0,38,2187,2,0,0,0,0,1,0,0,0,0,0,1
0,27,142,2,0,0,1,0,0,0,1,0,0,0,0
0,35,2525,2,0,1,0,0,0,0,1,0,0,0,0
0,42,1474,2,0,1,0,0,0,0,1,0,0,1,0
1,55,1169,2,1,0,0,0,0,0,1,0,0,0,0
0,74,2351,2,0,0,0,0,0,1,0,0,0,0,1
0,25,1694,2,0,0,0,0,0,1,0,0,0,0,1
1,64,2450,2,0,0,0,0,0,1,0,0,0,0,1
1,40,392,2,0,0,1,0,0,0,1,0,0,0,0
0,52,1748,2,0,0,0,0,0,0,1,0,0,1,0
1,81,1998,2,1,0,0,0,0,0,1,0,0,0,0
1,69,1534,2,0,0,0,1,0,0,1,0,0,0,0
1,43,1113,2,0,0,0,1,0,0,1,0,0,0,0
1,61,234,2,0,0,0,1,0,0,1,0,0,0,0
1,74,4,2,1,0,0,0,0,0,1,0,0,0,1
1,63,1341,2,0,0,0,0,0,0,1,0,0,0,1
1,66,118,2,0,0,0,0,0,0,1,0,0,0,1
1,29,572,2,1,0,0,0,0,0,1,0,0,0,0
1,26,1952,2,0,0,0,0,0,0,1,0,0,0,0
1,78,1365,2,1,0,0,0,0,0,1,0,0,0,0
0,54,2104,2,1,0,0,0,0,0,1,0,0,0,0
0,45,2604,2,0,0,0,0,0,0,1,0,0,1,0
0,63,1136,2,0,0,0,0,1,0,0,0,0,0,0
0,68,1661,2,0,0,1,0,0,0,1,0,0,0,1
0,74,693,2,1,0,0,0,0,0,1,0,0,0,1
0,54,388,2,0,0,0,1,0,0,1,0,0,0,1
1,74,2588,2,0,0,0,0,0,1,0,0,0,0,1
0,43,409,2,0,0,0,0,0,1,0,0,0,0,0
0,81,1377,2,0,0,0,1,0,1,0,0,0,0,1
1,42,2402,2,0,0,1,0,0,0,1,0,0,0,0
0,37,1844,2,0,0,1,0,0,0,1,0,0,0,1
1,54,1300,2,0,0,1,0,0,0,1,0,0,0,1
1,53,106,2,1,0,0,0,0,0,1,0,0,1,0
1,25,787,2,0,0,0,1,0,0,1,0,0,0,0
1,41,2760,2,0,1,0,0,0,0,1,0,0,0,0
1,59,2307,2,0,0,1,0,0,0,1,0,0,0,1
1,27,2420,2,0,1,0,0,0,0,1,0,0,1,0
1,34,136,2,0,0,1,0,0,0,1,0,0,0,1
1,55,988,2,0,1,0,0,0,0,1,0,0,1,0
1,42,1121,2,0,1,0,0,0,0,1,0,0,0,0
1,48,2383,2,0,0,0,1,0,0,1,0,0,0,0
0,50,1409,2,0,0,0,0,0,0,1,0,0,0,1
0,69,32,2,1,0,0,0,0,0,1,0,0,0,1
0,53,2266,2,1,0,0,0,1,0,0,0,0,0,0
0,83,180,2,0,1,0,0,0,0,1,0,0,1,0
0,32,30,2,0,0,0,1,0,0,1,0,0,1,0
1,28,2796,2,0,1,0,0,0,1,0,0,0,1,0
1,54,173,2,0,0,0,1,0,1,0,0,0,0,1
0,83,29,2,0,0,0,0,0,1,0,0,0,0,1
0,70,394,2,1,0,0,0,0,1,0,0,0,0,1
1,82,202,2,1,0,0,0,0,0,1,0,0,1,0
0,33,929,2,1,0,0,0,0,0,1,0,0,1,0
1,29,791,2,0,0,1,0,0,0,1,0,0,1,0
1,35,372,2,0,0,0,0,0,0,1,0,0,1,0
1,29,217,2,0,0,0,0,0,0,1,0,0,0,1
1,52,636,2,0,0,0,0,0,0,1,0,0,0,1
1,43,594,2,0,1,0,0,0,0,1,0,0,0,1
0,65,2464,2,1,0,0,0,0,0,1,0,0,0,0
1,72,1561,2,1,0,0,0,0,0,1,0,0,0,0
1,81,921,2,0,0,0,0,0,0,1,0,0,1,0
1,66,657,2,0,1,0,0,0,0,1,0,0,0,1
1,76,929,2,0,0,0,1,0,0,1,0,0,1,0
0,38,326,2,0,0,1,0,0,0,1,0,0,1,0
0,74,647,2,0,0,1,0,0,0,1,0,0,1,0
0,25,1260,2,0,0,0,1,0,0,1,0,0,1,0
1,34,854,2,0,1,0,0,0,0,1,0,0,0,0
1,43,576,2,0,0,1,0,0,1,0,0,0,0,0
1,63,258,2,0,0,0,0,0,1,0,0,0,0,0
0,67,2790,2,1,0,0,0,0,1,0,0,0,1,0
1,42,55,2,0,0,0,0,0,0,1,0,0,0,0
0,65,1941,2,0,0,0,1,0,0,1,0,0,1,0
1,81,2233,2,0,0,1,0,0,0,1,0,0,0,0
1,34,431,2,0,0,0,0,0,0,1,0,0,0,1
1,69,9,2,0,0,1,0,0,0,1,0,0,0,0
1,38,2440,2,0,0,1,0,0,0,1,0,0,1,0
0,82,11,2,0,0,0,0,0,0,1,0,0,0,1
0,53,2283,2,0,0,0,0,0,0,1,0,0,0,0
1,46,372,2,0,1,0,0,0,0,1,0,0,0,0
1,72,2215,2,0,0,0,0,0,0,1,0,0,0,0
1,50,2698,2,1,0,0,0,0,0,1,0,0,1,0
0,31,192,2,0,1,0,0,0,0,1,0,0,0,1
0,73,2065,2,0,0,1,0,0,0,1,0,0,0,1
0,49,597,2,0,0,0,1,0,0,1,0,0,0,1
1,83,591,2,0,0,0,0,0,0,1,0,0,0,1
1,62,15,2,0,0,0,0,0,1,0,0,0,1,0
0,81,2464,2,1,0,0,0,0,1,0,0,0,0,0
1,32,1015,2,0,0,1,0,0,0,1,0,0,0,1
0,45,424,2,0,0,0,1,0,0,1,0,0,0,1
0,42,2337,2,1,0,0,0,0,0,1,0,0,0,1
1,65,13,2,0,0,1,0,0,0,1,0,0,0,1
1,35,222,2,0,0,1,0,0,0,1,0,0,1,0
1,66,1135,2,0,0,0,1,0,0,1,0,0,0,1
0,67,67,2,0,0,0,1,0,0,1,0,0,1,0
0,64,2739,2,1,0,0,0,0,0,1,0,0,0,0
1,80,62,2,0,0,0,0,0,0,1,0,0,0,1
1,40,161,2,1,0,0,0,0,0,1,0,0,0,1
1,68,722,2,0,1,0,0,0,0,1,0,0,0,1
1,77,215,2,0,0,0,1,0,0,1,0,0,0,1
0,76,548,2,0,0,0,1,0,0,1,0,0,1,0
0,55,2729,2,1,0,0,0,0,0,1,0,0,1,0
0,73,1286,2,0,0,1,0,0,0,1,0,0,0,1
1,64,1692,2,1,0,0,0,0,1,0,0,0,1,0
1,29,2279,2,0,0,0,1,0,1,0,0,0,1,0
0,68,1291,2,0,0,0,1,0,1,0,0,0,1,0
1,31,1301,2,1,0,0,0,0,0,1,0,0,1,0
0,31,416,2,0,0,0,1,0,0,1,0,0,1,0
1,84,74,2,0,0,0,1,0,0,1,0,0,1,0
1,73,1439,2,0,0,0,0,0,0,1,0,0,1,0
1,73,561,2,0,0,0,1,0,0,1,0,0,1,0
0,31,1428,2,0,0,0,0,0,0,1,0,0,0,1
0,39,883,2,0,0,0,1,0,0,1,0,0,0,1
0,83,463,2,1,0,0,0,0,0,1,0,0,1,0
1,25,2224,2,0,0,0,1,0,0,1,0,0,0,0
1,77,2161,2,0,0,0,1,0,0,1,0,0,1,0
1,39,1626,2,0,0,0,0,0,0,1,0,0,0,1
0,77,107,2,0,1,0,0,0,0,1,0,0,0,0
0,48,2763,2,0,0,0,0,0,0,1,0,0,0,0
0,51,757,2,0,1,0,0,1,0,0,0,0,0,1
0,43,335,2,0,0,0,0,0,0,1,0,0,0,1
1,67,1085,2,0,0,0,1,0,0,1,0,0,0,1
1,69,94,2,0,0,0,0,0,1,0,0,0,0,1
1,63,252,2,0,0,0,1,0,1,0,0,0,1,0
0,27,440,2,1,0,0,0,0,0,1,0,0,0,1
0,78,764,2,0,0,0,1,0,0,1,0,0,1,0
1,84,306,2,0,0,0,0,0,0,1,0,0,0,0
1,63,73,2,0,0,0,0,0,0,1,0,0,0,1
0,49,833,2,0,0,0,1,0,0,1,0,0,0,1
0,34,113,2,0,0,0,0,0,0,1,0,0,0,0
0,43,8,2,0,0,1,0,0,0,1,0,0,0,1
0,68,107,2,0,0,0,0,0,0,1,0,0,1,0
1,48,878,2,0,0,1,0,0,0,1,0,0,0,0
1,61,1513,2,1,0,0,0,0,0,1,0,0,0,0
1,82,1717,2,0,0,0,1,0,0,1,0,0,1,0
0,63,1815,2,0,0,1,0,0,0,1,0,0,1,0
0,52,1755,2,0,1,0,0,0,0,1,0,0,1,0
1,53,142,2,1,0,0,0,0,0,1,0,0,0,1
1,50,2107,2,0,0,0,1,0,0,1,0,0,1,0
1,68,1114,2,1,0,0,0,0,1,0,0,0,0,1
1,56,2317,2,0,0,0,0,0,0,1,0,0,1,0
0,77,401,2,1,0,0,0,0,0,1,0,0,0,1
1,34,763,2,0,0,0,1,0,0,1,0,0,0,0
1,37,142,2,0,0,0,0,0,0,1,0,0,0,1
1,40,437,2,0,1,0,0,0,0,1,0,0,1,0
0,29,37,2,0,0,0,0,0,0,1,0,0,0,0
0,82,2064,2,1,0,0,0,0,0,1,0,0,0,0
0,53,1298,2,0,0,0,0,0,0,1,0,0,0,1
0,37,1087,2,0,0,1,0,0,0,1,0,0,0,1
1,37,1891,2,0,0,0,0,0,0,1,0,0,0,0
1,34,2253,2,0,1,0,0,0,0,1,0,0,1,0
0,55,1617,2,0,0,0,0,0,0,1,0,0,0,0
0,65,2810,2,0,1,0,0,0,0,1,0,0,0,0
0,47,519,2,0,0,1,0,0,0,1,0,0,1,0
1,30,191,2,0,0,0,0,0,0,1,0,0,0,0
1,66,1605,2,0,0,0,1,0,1,0,0,0,0,1
0,46,1680,2,1,0,0,0,0,0,0,0,0,0,0
1,77,384,2,0,0,0,1,0,0,1,0,0,0,1
1,40,2706,2,0,1,0,0,0,0,1,0,0,0,0
0,70,1362,2,0,0,0,1,0,0,1,0,0,1,0
1,64,439,2,0,0,0,1,0,0,1,0,0,0,0
1,58,434,2,0,0,0,1,0,0,1,0,0,0,0
1,47,463,2,0,0,1,0,0,0,1,0,0,1,0
0,68,2555,2,0,1,0,0,0,0,1,0,0,0,0
0,25,572,2,0,1,0,0,0,0,1,0,0,0,1
0,37,1910,2,0,0,0,0,0,0,1,0,0,0,1
0,66,1579,2,0,0,1,0,0,0,1,0,0,0,1
1,50,1011,2,0,0,0,0,0,0,1,0,0,1,0
0,43,453,2,0,1,0,0,0,0,1,0,0,1,0
0,67,82,2,1,0,0,0,0,0,1,0,0,0,0
0,84,73,2,0,0,0,1,0,0,1,0,0,0,1
0,58,628,2,0,0,1,0,1,0,0,0,0,1,0
1,43,1554,2,0,0,0,0,0,0,0,1,0,0,0
1,31,2163,2,0,0,0,1,0,0,1,0,0,0,0
1,79,29,2,0,1,0,0,0,1,0,0,0,0,1
0,49,2109,2,0,0,0,1,0,1,0,0,0,0,1
0,28,2700,2,1,0,0,0,0,1,0,0,0,0,0
0,76,1388,2,1,0,0,0,0,1,0,0,0,0,1
0,82,2353,2,1,0,0,0,0,1,0,0,0,0,0
0,78,1590,2,1,0,0,0,0,1,0,0,0,0,0
0,80,553,2,0,0,0,1,0,0,0,0,1,1,0
0,40,2192,2,1,0,0,0,0,1,0,0,0,0,0
0,47,2480,2,0,0,0,1,0,1,0,0,0,0,0
0,37,132,2,0,0,1,0,0,1,0,0,0,0,0
0,71,1745,2,0,1,0,0,0,1,0,0,0,0,0
0,71,1680,2,0,0,1,0,0,1,0,0,0,0,0
0,81,2584,2,1,0,0,0,0,0,0,0,1,0,0
0,68,2480,2,0,0,0,1,0,0,0,0,1,0,1
0,44,208,2,1,0,0,0,0,0,0,0,1,0,1
0,47,950,2,0,0,0,0,0,1,0,0,0,0,0
0,56,1085,2,1,0,0,0,0,1,0,0,0,1,0
0,65,910,2,0,0,1,0,0,1,0,0,0,1,0
0,70,391,2,0,0,0,1,0,1,0,0,0,0,1
1,26,156,2,0,0,0,0,0,1,0,0,0,0,0
0,36,62,2,0,0,0,0,0,0,0,0,1,1,0
0,77,2475,2,0,1,0,0,0,0,0,0,1,0,1
0,73,1226,2,1,0,0,0,0,0,0,0,1,0,0
0,26,2654,2,0,0,0,1,0,0,0,0,1,0,1
0,76,34,2,0,0,0,1,0,1,0,0,0,0,1
0,50,1208,2,1,0,0,0,0,1,0,0,0,0,0
0,38,2498,2,0,0,0,0,0,1,0,0,0,1,0
0,78,1404,2,0,0,0,1,0,1,0,0,0,0,1
1,40,9,2,0,0,0,1,0,1,0,0,0,1,0
0,53,2724,2,0,0,1,0,0,1,0,0,0,0,0
1,28,390,2,0,1,0,0,0,0,0,0,1,0,1
0,38,1187,2,0,0,0,0,0,0,0,0,1,0,1
0,79,737,2,0,0,0,0,0,0,0,0,1,0,1
0,59,39,2,0,1,0,0,0,0,0,0,1,1,0
0,84,181,2,0,0,0,0,0,1,0,0,0,0,0
0,68,1571,2,0,0,0,1,0,1,0,0,0,0,0
0,29,2792,2,0,1,0,0,0,1,0,0,0,0,0
0,36,1536,2,0,1,0,0,0,1,0,0,0,0,1
0,63,1151,2,0,0,0,0,0,1,0,0,0,0,0
0,62,518,2,0,0,0,1,0,1,0,0,0,0,0
1,63,1633,2,0,0,0,1,0,0,0,0,1,0,0
0,77,2045,2,0,0,0,0,0,0,0,0,1,0,1
0,71,1339,2,0,0,0,1,0,0,0,0,1,0,1
0,77,396,2,0,0,1,0,0,1,0,0,0,0,1
0,55,1640,2,0,1,0,0,0,1,0,0,0,0,0
0,57,1045,2,1,0,0,0,0,1,0,0,0,0,0
0,74,655,2,0,0,1,0,0,0,0,1,0,1,0
1,62,1298,2,0,0,1,0,0,1,0,0,0,0,1
0,34,2478,2,0,0,0,0,0,1,0,0,0,0,0
0,40,47,2,0,0,0,1,0,1,0,0,0,0,1
1,73,1463,2,0,0,1,0,0,0,0,0,1,1,0
0,46,260,2,0,0,0,1,0,0,0,0,1,0,1
0,75,5,2,1,0,0,0,0,0,0,0,1,1,0
0,53,2116,2,0,0,1,0,0,1,0,0,0,0,0
0,59,1825,2,0,0,0,1,0,1,0,0,0,0,0
0,65,769,2,0,0,1,0,0,1,0,0,0,1,0
0,47,981,2,0,0,1,0,0,0,0,1,0,1,0
0,75,1220,2,0,1,0,0,0,0,0,1,0,0,1
1,74,262,2,0,0,0,1,0,1,0,0,0,0,0
1,40,2424,2,0,1,0,0,0,1,0,0,0,0,1
0,72,2603,2,1,0,0,0,0,1,0,0,0,1,0
1,31,84,2,1,0,0,0,0,0,0,0,1,1,0
1,53,1373,2,0,0,1,0,0,0,0,0,1,1,0
0,66,1155,2,1,0,0,0,0,0,0,0,1,0,0
0,34,782,2,0,0,0,1,0,0,0,0,1,0,0
0,80,51,2,0,0,0,1,0,1,0,0,0,0,1
0,74,2690,2,0,1,0,0,0,1,0,0,0,1,0
0,36,1273,2,0,0,1,0,0,1,0,0,0,0,0
0,55,1766,2,0,1,0,0,0,0,0,1,0,0,0
1,72,967,2,0,0,1,0,0,1,0,0,0,0,0
1,62,1689,2,0,0,0,1,0,1,0,0,0,0,0
1,74,349,2,0,0,0,1,0,0,0,0,1,0,0
1,38,59,2,0,0,1,0,0,0,0,0,1,1,0
0,71,1199,2,0,0,0,1,0,0,0,0,1,1,0
0,52,152,2,0,0,1,0,0,1,0,0,0,1,0
0,34,295,2,0,1,0,0,0,1,0,0,0,0,0
0,69,638,2,0,0,1,0,0,1,0,0,0,0,0
0,30,536,2,0,0,0,1,0,0,0,1,0,0,0
1,61,2418,2,1,0,0,0,0,1,0,0,0,1,0
1,60,38,2,0,0,0,0,0,0,0,0,1,1,0
0,68,1466,2,0,0,0,1,0,0,0,0,1,1,0
0,49,28,2,1,0,0,0,0,1,0,0,0,0,0
0,69,1754,2,0,1,0,0,0,1,0,0,0,1,0
0,58,693,2,0,0,1,0,0,1,0,0,0,1,0
0,72,1973,2,0,0,1,0,0,1,0,0,0,1,0
0,30,122,2,0,1,0,0,0,0,0,1,0,1,0
1,40,2294,2,0,0,0,1,0,1,0,0,0,0,1
0,59,1322,2,0,0,1,0,0,0,0,0,1,1,0
0,66,216,2,1,0,0,0,0,1,0,0,0,1,0
0,36,2610,2,0,0,0,0,0,1,0,0,0,0,1
0,31,85,2,1,0,0,0,0,1,0,0,0,0,1
0,34,1435,2,1,0,0,0,0,1,0,0,0,0,0
1,37,540,2,0,0,0,0,0,1,0,0,0,0,0
0,31,262,2,0,0,0,0,0,1,0,0,0,0,0
1,39,1138,2,1,0,0,0,0,0,0,1,0,0,0
0,54,254,2,0,1,0,0,0,0,0,1,0,0,1
0,74,698,2,0,0,1,0,0,0,0,1,0,0,1
1,56,333,2,0,0,0,0,0,0,0,1,0,1,0
1,62,128,2,0,0,1,0,0,0,0,1,0,0,0
1,30,1070,2,1,0,0,0,0,0,0,1,0,0,0
1,48,1936,2,0,0,0,1,0,0,0,1,0,0,1
0,72,539,2,0,0,0,1,0,0,0,1,0,0,0
0,55,1762,2,0,0,1,0,0,0,0,1,0,0,0
1,33,2106,2,0,1,0,0,0,0,0,1,0,0,1
0,30,2056,2,1,0,0,0,0,0,0,1,0,1,0
0,69,1107,2,0,0,0,1,0,0,0,1,0,0,1
0,24,1795,2,0,0,0,0,0,0,0,1,0,0,0
0,46,2210,2,0,0,0,0,0,0,0,1,0,1,0
0,25,222,2,0,0,1,0,0,0,0,1,0,0,0
0,37,2085,2,0,0,1,0,0,0,0,1,0,0,1
0,75,1976,2,0,0,0,0,0,0,0,1,0,0,0
0,28,30,2,0,0,0,0,0,0,0,1,0,0,0
0,32,2421,2,0,0,0,0,0,0,0,1,0,1,0
0,76,2027,2,0,0,0,0,0,0,0,1,0,1,0
0,54,935,2,0,0,1,0,0,0,0,1,0,0,0
0,70,1015,2,0,0,1,0,0,0,0,1,0,0,1
0,28,2400,2,0,0,0,0,0,0,0,1,0,0,0
0,48,200,2,1,0,0,0,0,0,0,1,0,0,0
0,81,2222,2,0,0,0,0,0,0,0,1,0,0,0
0,61,2308,2,0,0,0,0,0,0,0,1,0,0,0
1,83,444,2,1,0,0,0,0,0,0,1,0,0,0
1,61,2785,2,0,0,0,0,0,0,0,1,0,0,1
1,25,144,2,0,1,0,0,0,0,0,1,0,0,1
1,43,1207,2,0,0,1,0,0,0,0,0,0,0,1
0,26,221,2,0,0,1,0,0,0,0,1,0,0,0
0,39,526,2,0,0,1,0,0,0,0,1,0,0,1
0,57,812,2,1,0,0,0,0,0,0,1,0,0,1
0,74,2019,2,0,0,0,1,0,0,0,1,0,0,1
0,49,2593,2,0,0,0,1,0,0,0,1,0,1,0
0,48,2017,2,0,0,0,0,0,0,0,1,0,0,0
0,54,590,2,0,0,0,0,0,0,0,1,0,1,0
0,78,124,2,0,0,0,1,0,0,0,1,0,1,0
0,69,891,2,1,0,0,0,0,0,0,1,0,0,0
0,62,479,2,0,0,0,1,0,0,0,1,0,1,0
0,81,85,2,1,0,0,0,0,0,0,1,0,1,0
0,39,1817,2,1,0,0,0,0,0,0,1,0,0,0
1,63,1860,2,1,0,0,0,0,0,0,1,0,1,0
1,53,1117,2,1,0,0,0,0,0,0,1,0,0,0
1,31,880,2,0,1,0,0,0,0,0,1,0,0,1
1,31,2526,2,0,0,0,1,0,0,0,0,0,0,0
0,80,601,2,0,1,0,0,0,0,0,1,0,0,0
0,52,1887,2,0,0,0,0,0,0,0,1,0,1,0
0,83,2789,2,0,0,0,1,0,0,0,1,0,1,0
0,34,2114,2,0,0,0,0,0,0,0,1,0,1,0
0,72,388,2,0,0,0,0,0,0,0,1,0,0,1
0,41,47,2,0,0,1,0,0,0,0,1,0,0,1
0,82,173,2,0,0,0,0,0,0,0,1,0,1,0
0,49,816,2,0,0,0,0,0,0,0,1,0,0,1
0,35,115,2,0,0,1,0,0,0,0,1,0,0,1
0,34,1609,2,0,1,0,0,0,0,0,1,0,0,0
0,51,114,2,0,0,0,1,0,0,0,1,0,1,0
0,31,249,2,0,0,0,0,0,0,0,1,0,1,0
1,28,1888,2,1,0,0,0,0,0,0,1,0,0,1
1,50,1520,2,0,1,0,0,0,0,0,1,0,0,1
1,40,1365,2,0,0,0,1,0,0,0,1,0,0,1
1,83,1149,2,0,0,0,0,0,0,0,1,0,1,0
1,68,1387,2,0,0,0,0,0,0,0,0,0,1,0
0,55,783,2,0,0,0,0,0,0,0,1,0,1,0
0,58,1265,2,0,0,0,0,0,0,0,1,0,0,0
0,69,482,2,0,0,0,0,0,0,0,1,0,1,0
0,50,2043,2,0,0,0,0,0,0,0,1,0,0,1
0,63,374,2,1,0,0,0,0,0,0,1,0,1,0
0,50,328,2,0,0,0,0,0,0,0,1,0,0,0
0,74,324,2,0,0,0,0,0,0,0,1,0,0,1
0,59,178,2,1,0,0,0,0,0,0,1,0,0,0
0,27,265,2,0,0,1,0,0,0,0,1,0,0,1
0,78,2132,2,0,0,0,0,0,0,0,1,0,0,1
0,24,2465,2,1,0,0,0,0,0,0,1,0,0,0
0,75,2672,2,0,1,0,0,0,0,0,1,0,0,0
0,31,1311,2,0,0,1,0,0,0,0,1,0,0,0
1,53,977,2,0,0,0,1,0,0,0,1,0,0,0
1,61,2727,2,1,0,0,0,0,0,0,1,0,1,0
1,34,1987,2,0,1,0,0,0,0,0,1,0,0,1
1,72,5,2,0,0,1,0,0,0,0,1,0,0,1
0,82,18,2,0,0,0,1,0,0,0,1,0,0,1
0,70,138,2,1,0,0,0,0,0,0,1,0,0,1
0,61,248,2,1,0,0,0,0,0,0,1,0,0,0
0,69,449,2,0,1,0,0,0,0,0,1,0,1,0
0,30,239,2,0,0,0,1,0,0,0,1,0,1,0
0,66,20,2,1,0,0,0,0,0,0,1,0,0,0
0,35,1386,2,1,0,0,0,0,0,0,1,0,1,0
0,66,2460,2,0,0,0,0,0,0,0,1,0,0,1
0,55,1763,2,1,0,0,0,0,0,0,1,0,0,0
0,80,1917,2,0,0,0,0,0,0,0,1,0,0,0
0,54,109,2,0,1,0,0,0,0,0,1,0,1,0
0,64,1633,2,0,1,0,0,0,0,0,1,0,0,1
0,34,2241,2,0,1,0,0,0,0,0,1,0,0,0
1,80,1158,2,0,0,1,0,0,0,0,1,0,0,1
1,60,692,2,0,0,1,0,0,0,0,1,0,1,0
1,47,247,2,0,0,0,0,0,0,0,1,0,0,1
1,74,2690,2,1,0,0,0,0,0,0,1,0,0,1
0,32,1864,2,0,0,1,0,0,0,0,1,0,0,0
0,81,1386,2,0,0,0,0,0,0,0,1,0,0,1
0,26,1122,2,0,0,0,0,0,0,0,1,0,0,0
0,26,1578,2,0,0,1,0,0,0,0,1,0,1,0
0,57,1389,2,0,0,0,1,0,0,0,1,0,0,0
0,79,594,2,0,1,0,0,0,0,0,1,0,0,1
0,53,553,2,0,0,0,0,0,0,0,1,0,0,1
0,35,1029,2,0,1,0,0,0,0,0,1,0,1,0
0,60,1800,2,0,0,0,1,0,0,0,1,0,0,1
0,74,1264,2,0,1,0,0,0,0,0,1,0,0,0
0,78,283,2,1,0,0,0,0,0,0,1,0,0,0
0,42,423,2,1,0,0,0,0,0,0,1,0,0,1
0,49,2106,2,0,0,0,0,0,0,0,1,0,0,0
1,73,1585,2,0,0,1,0,0,0,0,1,0,0,0
1,42,388,2,0,0,0,1,0,0,0,1,0,0,1
1,61,126,2,1,0,0,0,0,0,0,1,0,1,0
0,71,1723,2,0,0,1,0,0,0,0,1,0,0,1
